| DSID |  Sample  | Total events | Sample Lumi [fb-1] | AMIXsec [pb] | BR  | FiltEff | Total higher order xsec [pb] | K-factor | Higher order xsec sample [pb] | 
| 363733 | mc15_13TeV.363733.MGPy8EG_N30NLO_Zmumu_lowMll_Ht140_280_BFilter | 97800 | 104.94 | 9.3176  | 1.0 | 0.10002 | 2103.42  | 1.141 | 1.063350788 | 
| 363734 | mc15_13TeV.363734.MGPy8EG_N30NLO_Zmumu_lowMll_Ht280_500_CVetoBVeto | 39500 | 36.11 | 1.8342  | 1.0 | 0.59635 | 2103.42  | 1.141 | 1.248054519 | 
| 363735 | mc15_13TeV.363735.MGPy8EG_N30NLO_Zmumu_lowMll_Ht280_500_CFilterBVeto | 20000 | 38.99 | 1.842  | 1.0 | 0.27848 | 2103.42  | 1.141 | 0.585287543 | 
| 363736 | mc15_13TeV.363736.MGPy8EG_N30NLO_Zmumu_lowMll_Ht280_500_BFilter | 19900 | 88.04 | 1.8406  | 1.0 | 0.1228 | 2103.42  | 1.141 | 0.257895301 | 
| 363737 | mc15_13TeV.363737.MGPy8EG_N30NLO_Zmumu_lowMll_Ht500_700_CVetoBVeto | 20000 | 143.08 | 0.24336  | 1.0 | 0.5744 | 2103.42  | 1.141 | 0.159495808 | 
| 363738 | mc15_13TeV.363738.MGPy8EG_N30NLO_Zmumu_lowMll_Ht500_700_CFilterBVeto | 20000 | 279.89 | 0.24364  | 1.0 | 0.29329 | 2103.42  | 1.141 | 0.081532637 | 
| 363739 | mc15_13TeV.363739.MGPy8EG_N30NLO_Zmumu_lowMll_Ht500_700_BFilter | 19950 | 588.75 | 0.24369  | 1.0 | 0.13905 | 2103.42  | 1.141 | 0.038662893 | 
| 363740 | mc15_13TeV.363740.MGPy8EG_N30NLO_Zmumu_lowMll_Ht700_1000_CVetoBVeto | 19600 | 473.63 | 0.075079  | 1.0 | 0.55119 | 2103.42  | 1.141 | 0.047217768 | 
| 363741 | mc15_13TeV.363741.MGPy8EG_N30NLO_Zmumu_lowMll_Ht700_1000_CFilterBVeto | 19900 | 910.57 | 0.07408  | 1.0 | 0.29501 | 2103.42  | 1.141 | 0.024935803 | 
| 363742 | mc15_13TeV.363742.MGPy8EG_N30NLO_Zmumu_lowMll_Ht700_1000_BFilter | 19900 | 1799.52 | 0.074099  | 1.0 | 0.14924 | 2103.42  | 1.141 | 0.012617788 | 
| 363743 | mc15_13TeV.363743.MGPy8EG_N30NLO_Zmumu_lowMll_Ht1000_2000_CVetoBVeto | 20000 | 1823.49 | 0.020213  | 1.0 | 0.54262 | 2103.42  | 1.141 | 0.012514463 | 
| 363744 | mc15_13TeV.363744.MGPy8EG_N30NLO_Zmumu_lowMll_Ht1000_2000_CFilterBVeto | 19950 | 3343.77 | 0.019991  | 1.0 | 0.29845 | 2103.42  | 1.141 | 0.006807564 | 
| 363745 | mc15_13TeV.363745.MGPy8EG_N30NLO_Zmumu_lowMll_Ht1000_2000_BFilter | 19900 | 6315.69 | 0.020136  | 1.0 | 0.15648 | 2103.42  | 1.141 | 0.003595156 | 
| 363746 | mc15_13TeV.363746.MGPy8EG_N30NLO_Zmumu_lowMll_Ht2000_E_CMS_CVetoBVeto | 19110 | 105239.63 | 0.00035612  | 1.0 | 0.5099 | 2103.42  | 1.141 | 0.000207189 | 
| 363747 | mc15_13TeV.363747.MGPy8EG_N30NLO_Zmumu_lowMll_Ht2000_E_CMS_CFilterBVeto | 19410 | 177298.41 | 0.00036063  | 1.0 | 0.30357 | 2103.42  | 1.141 | 0.000124913 | 
| 363748 | mc15_13TeV.363748.MGPy8EG_N30NLO_Zmumu_lowMll_Ht2000_E_CMS_BFilter | 19690 | 299609.08 | 0.00038109  | 1.0 | 0.17245 | 2103.42  | 1.141 | 7.4985e-05 | 
